LCD,PLD,Surface area (m2/g),Porosity,CO-Henry  (mol/kg/Pa),Halogen%,Ametal%,Metalloid,C,H,O,Metal,N,TDU,O to Metal ratio,electronegative atoms to total atoms ratio,0.1 bar-CO (mol/kg)
20.18169,6.42425,3904.79,0.7952,3.57258E-06,0,0,0,45.76271186,37.28813559,6.779661017,1.694915254,8.474576271,1537,7.529411765,0.149843913,0.035581243
15.21973,3.80136,1606.47,0.65618,6.0563E-06,0,0,0,54.13533835,30.07518797,12.78195489,3.007518797,0,313,6.8,0.123188406,0.059755478
5.01891,3.78432,511.052,0.4636,1.93881E-06,0,0,0,22.22222222,22.22222222,44.44444444,11.11111111,0,217,7.783783784,0.398891967,0.019240177
5.25122,3.88968,555.476,0.4762,1.90377E-06,0,0,0,22.22222222,22.22222222,44.44444444,11.11111111,0,217,7.783783784,0.398891967,0.019119581
5.30133,3.89271,575.542,0.4798,1.84573E-06,0,0,0,22.22222222,22.22222222,44.44444444,11.11111111,0,217,7.783783784,0.398891967,0.018171313
5.38184,3.95166,618.147,0.4894,1.8954E-06,0,0,0,22.22222222,22.22222222,44.44444444,11.11111111,0,217,7.783783784,0.398891967,0.018764774
5.92635,4.01238,750.252,0.4782,7.56502E-06,0,0,0,49.48453608,35.05154639,10.30927835,1.030927835,4.12371134,745,16,0.143958869,0.073946646
5.06856,3.78234,546.992,0.4718,1.85751E-06,0,0,0,22.22222222,22.22222222,44.44444444,11.11111111,0,217,7.783783784,0.398891967,0.018499462
4.94738,3.78699,512.806,0.4662,1.89635E-06,0,0,0,22.22222222,22.22222222,44.44444444,11.11111111,0,217,7.783783784,0.398891967,0.019014852
4.79937,4.4136,1197.61,0.5494,5.21287E-06,0,0,0,48.97959184,40.81632653,0,2.040816327,8.163265306,673,0,0.079800499,0.052011938
11.51604,3.85375,1711.32,0.6486,3.60331E-06,0,0,0,34.28571429,17.14285714,25.71428571,5.714285714,17.14285714,577,8.597014925,0.427426536,0.036187624
10.22437,5.58563,848.979,0.58042,1.41077E-05,1.754385965,0,0,49.12280702,7.01754386,35.0877193,7.01754386,0,625,9.411764706,0.342857143,0.130476868
5.69424,3.91942,811.729,0.5284,5.12033E-06,0,4.255319149,0,34.04255319,34.04255319,21.27659574,4.255319149,2.127659574,193,8.888888889,0.223350254,0.050361012
5.86863,4.46882,948.033,0.5246,4.85911E-06,1.360544218,2.721088435,0,43.53741497,46.2585034,2.721088435,0.680272109,2.721088435,481,5.818181818,0.067854114,0.047786589
8.39896,7.78516,1711.74,0.6754,2.77432E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,1153,0,0.142644874,0.027412708
8.3208,7.63206,1710.34,0.6766,2.67106E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,577,0,0.142433234,0.026390732
8.38921,7.68868,1730.66,0.6836,2.74714E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,577,0,0.142433234,0.0273029
8.52507,7.77175,1766.33,0.685,2.73607E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,577,0,0.142433234,0.027392432
5.28259,5.11208,1256.95,0.5292,7.94257E-06,0,0,0,44.70588235,28.23529412,9.411764706,3.529411765,14.11764706,703,4.965517241,0.226700252,0.078138448
5.43236,4.66054,1313.52,0.5884,6.41308E-06,0,0,0,41.07142857,39.28571429,17.85714286,1.785714286,0,385,16.84210526,0.177975528,0.063655314
8.11946,6.79716,3111.44,0.6852,6.4227E-06,0,0,0,50.90909091,29.09090909,18.18181818,1.818181818,0,641,16.84210526,0.181200453,0.064020572
14.86103,7.7906,3581.77,0.80918,2.19192E-06,0,0,0,58.53658537,0,31.70731707,9.756097561,0,193,5.473684211,0.284153005,0.022031711
14.78223,7.99069,3534.32,0.81566,2.35602E-06,0,0,0,58.53658537,0,31.70731707,9.756097561,0,193,5.473684211,0.284153005,0.023588676
14.90522,7.84915,3655.31,0.8114,2.18206E-06,0,0,0,58.53658537,0,31.70731707,9.756097561,0,193,5.473684211,0.284153005,0.022081191
4.93531,4.06199,825.958,0.4872,3.88422E-06,0,0,0,33.84615385,47.69230769,15.38461538,3.076923077,0,209,9.142857143,0.148837209,0.038106566
4.94474,4.60018,269.237,0.38192,2.72766E-06,0,0,0,47.91666667,33.33333333,16.66666667,2.083333333,0,721,14.22222222,0.166233766,0.026808244
4.93426,4.5825,254.43,0.37962,2.64357E-06,0,0,0,47.91666667,33.33333333,16.66666667,2.083333333,0,721,14.22222222,0.166233766,0.025679731
21.07333,4.609,1286.14,0.655,0.000005388,11.62790698,0,0,65.11627907,0,0,4.651162791,18.60465116,1793,0,0.288288288,0.052124344
5.57218,4.25994,1581.8,0.536,6.10645E-06,0,0,0,49.57264957,32.47863248,6.837606838,2.564102564,8.547008547,703,4.8,0.149584488,0.061083568
5.39399,4.39499,1853.63,0.55,7.62838E-06,0,0,0,51.70068027,34.01360544,5.442176871,2.040816327,6.802721088,919,4.8,0.119733925,0.076739135
6.32793,4.77174,1528.34,0.60334,5.13958E-06,0,0,1.834862385,51.37614679,29.35779817,14.67889908,2.752293578,0,1281,10.03921569,0.14653692,0.051493853
5.06822,3.86536,590.137,0.4806,3.84347E-06,0,0,0,43.63636364,40,7.272727273,1.818181818,7.272727273,833,7.314285714,0.142618384,0.037573822
6.93743,5.78938,1243.17,0.5428,5.97847E-06,0,0,0,37.83783784,21.62162162,27.02702703,8.108108108,5.405405405,481,6.4,0.323232323,0.059096728
6.24477,5.59501,1005.23,0.52626,6.41973E-06,0,0,0,37.83783784,21.62162162,27.02702703,8.108108108,5.405405405,481,6.4,0.323232323,0.062908467
6.20964,5.49275,955.494,0.5279,6.09489E-06,0,0,0,37.83783784,21.62162162,27.02702703,8.108108108,5.405405405,481,6.4,0.323232323,0.059816374
6.47898,5.73918,1167.25,0.54,6.1516E-06,0,0,0,37.83783784,21.62162162,27.02702703,8.108108108,5.405405405,721,6.486486486,0.323595506,0.060881068
6.29424,5.40754,1122.06,0.5334,6.27271E-06,0,0,0,37.83783784,21.62162162,27.02702703,8.108108108,5.405405405,481,6.4,0.323232323,0.062221229
6.59897,5.83765,1195.03,0.5454,5.9516E-06,0,0,0,37.83783784,21.62162162,27.02702703,8.108108108,5.405405405,721,6.486486486,0.323595506,0.059129772
6.32198,5.70328,1129.02,0.5322,6.18909E-06,0,0,0,37.83783784,21.62162162,27.02702703,8.108108108,5.405405405,721,6.486486486,0.323595506,0.061868555
6.40452,5.65537,1143.08,0.5262,6.0445E-06,0,0,0,37.83783784,21.62162162,27.02702703,8.108108108,5.405405405,721,6.486486486,0.323595506,0.059729
9.32517,8.36752,1467.71,0.6018,1.03565E-05,0,0,0,45.16129032,38.70967742,12.90322581,1.612903226,1.612903226,513,13.47368421,0.144723618,0.098978641
8.70402,6.3995,1422.42,0.645,1.79652E-06,4.210526316,4.210526316,0,33.68421053,25.26315789,0,7.368421053,25.26315789,961,0,0.276885043,0.018099314
7.91316,6.30977,1535.92,0.6464,2.02103E-06,3.883495146,3.883495146,0,38.83495146,31.06796117,0,6.796116505,15.53398058,1153,0,0.18327606,0.020166321
5.03229,4.40705,1920.69,0.6184,1.64144E-06,0,0,0,29.90654206,52.3364486,0,2.803738318,14.95327103,65,0,0.146285714,0.016386843
4.82032,4.25115,655.783,0.4866,2.84302E-06,0,0,0,37.5,50,0,2.5,10,241,0,0.097264438,0.027869313
4.99291,4.35876,683.982,0.4864,3.21818E-06,0,0,0,37.5,50,0,2.5,10,241,0,0.097264438,0.031836752
13.08518,12.35732,2221.74,0.7456,3.19941E-06,0,0,0,48.48484848,24.24242424,21.21212121,3.03030303,3.03030303,769,12.8,0.241737488,0.03164391
15.73471,7.78647,5012.26,0.80092,4.52894E-06,0,0,3.141361257,25.13089005,56.54450262,6.806282723,2.094240838,6.282722513,-47,5.473684211,0.127713921,0.045590727
12.21539,10.6662,4621.92,0.82578,3.18077E-06,0,0,0,53.93258427,26.96629213,14.60674157,4.494382022,0,577,5.942857143,0.139223561,0.031987706
4.95462,3.8636,619.05,0.4914,4.84837E-06,0,0,0,43.63636364,40,7.272727273,1.818181818,7.272727273,833,7.314285714,0.142618384,0.047942056
8.93677,7.73253,1534.47,0.61018,5.11219E-06,0,0,0,51.1627907,30.23255814,9.302325581,2.325581395,6.976744186,559,6.857142857,0.158490566,0.050854283
8.30406,7.13769,1458.88,0.59606,5.98669E-06,0,0,0,51.1627907,30.23255814,9.302325581,2.325581395,6.976744186,559,6.857142857,0.158490566,0.059523737
8.44223,7.37969,1596.68,0.603,5.32489E-06,0,0,0,51.1627907,30.23255814,9.302325581,2.325581395,6.976744186,2233,7.68,0.158940397,0.052725773
8.04827,7.09842,1609.79,0.5956,5.84957E-06,0,0,0,51.1627907,30.23255814,9.302325581,2.325581395,6.976744186,2233,7.68,0.158940397,0.057715692
8.31415,7.49178,1636.87,0.605,5.1009E-06,0,0,0,51.1627907,30.23255814,9.302325581,2.325581395,6.976744186,2233,7.68,0.158940397,0.050578526
5.14759,4.35938,1424.95,0.565,3.58172E-06,0,0,0,44.44444444,30.55555556,16.66666667,2.777777778,5.555555556,505,10.66666667,0.215488215,0.035726926
4.69226,3.94966,562.145,0.426,1.82273E-06,0,0,0,41.02564103,30.76923077,17.94871795,5.128205128,5.128205128,1281,6.839694656,0.219261515,0.01818128
6.29106,4.05521,1063.82,0.51118,8.07649E-06,0,0,9.756097561,40,38.04878049,8.780487805,1.463414634,1.951219512,345,9.6,0.105389222,0.080019229
6.137,3.95433,924.182,0.50324,7.4289E-06,0,0,9.756097561,40,38.04878049,8.780487805,1.463414634,1.951219512,345,9.6,0.105389222,0.073092125
7.00262,4.84122,1653.92,0.6044,3.69219E-06,0,0,1.834862385,51.37614679,29.35779817,14.67889908,2.752293578,0,1081,9.931034483,0.146490336,0.036968899
5.23174,4.24381,143.105,0.425,8.25207E-06,0,0,0,47.36842105,15.78947368,31.57894737,5.263157895,0,721,11.29411765,0.314754098,0.078917079
7.18693,4.9999,445.907,0.4402,2.2899E-06,0,0,0,26.96629213,33.70786517,26.96629213,5.617977528,6.741573034,325,9.290322581,0.325497288,0.022560473
7.36476,5.0904,481.855,0.4554,2.09955E-06,0,0,0,26.96629213,33.70786517,26.96629213,3.370786517,6.741573034,325,9.290322581,0.325497288,0.020814216
6.56154,4.20373,1608.33,0.6302,5.29113E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,385,9.142857143,0.261865794,0.052133523
4.92581,3.9125,592.516,0.5084,2.89902E-06,0,4.87804878,0,31.70731707,39.02439024,14.63414634,4.87804878,4.87804878,181,5.538461538,0.185328185,0.028820553
5.64492,5.21899,1751.06,0.6242,3.39576E-06,0,4.87804878,0,31.70731707,39.02439024,14.63414634,4.87804878,4.87804878,181,5.538461538,0.185328185,0.033688352
6.49659,4.27127,1589.82,0.603,5.82589E-06,0,0,0,47.61904762,9.523809524,38.0952381,4.761904762,0,433,14.22222222,0.361581921,0.058242468
9.8373,8.87116,1210.15,0.577,5.00901E-06,0,3.669724771,0,47.70642202,29.35779817,14.67889908,0.917431193,3.669724771,1153,26.94736842,0.183171151,0.048101435
7.34237,6.24854,1853.71,0.611,4.74171E-06,0,0,0,50,36.36363636,9.090909091,2.272727273,2.272727273,897,7.314285714,0.110880111,0.047179226
5.37464,3.86782,1870.73,0.6346,6.54449E-06,0,0,0,46.66666667,30,16.66666667,3.333333333,3.333333333,305,8.421052632,0.19238477,0.065012621
5.91842,4.8868,1089.81,0.543,8.88329E-06,0,0,0,46.51162791,32.55813953,9.302325581,2.325581395,9.302325581,625,7.111111111,0.185507246,0.086309314
5.22451,4.43244,893.932,0.5162,1.31597E-05,0,0,0,46.51162791,32.55813953,9.302325581,2.325581395,9.302325581,833,7.314285714,0.185641769,0.126424112
14.70798,8.30134,4672.77,0.79744,4.07731E-06,0,0,0,47.36842105,31.57894737,15.78947368,5.263157895,0,289,5.333333333,0.156862745,0.040394751
7.96797,4.22527,2299.7,0.67772,5.32883E-06,0,0,0,41.17647059,17.64705882,23.52941176,5.882352941,11.76470588,793,7.68,0.33256351,0.052870865
4.45701,3.77862,495.442,0.453,8.71742E-06,0,0,0,53.96825397,31.74603175,12.6984127,1.587301587,0,721,13.33333333,0.126582278,0.08482665
5.32479,3.99481,602.05,0.486,4.7184E-06,0,0,0,46.83544304,18.98734177,22.78481013,3.797468354,7.594936709,1417,11.52,0.303317536,0.046450125
5.14144,4.17617,804.355,0.4798,7.54358E-06,0.980392157,0,0,47.05882353,35.29411765,3.921568627,0.980392157,11.76470588,961,6.736842105,0.166360856,0.073429071
5.14979,4.19464,569.409,0.4472,9.06568E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.087371702
5.18004,4.21896,583.195,0.4494,8.92237E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.085434089
5.18944,4.24053,600.176,0.4544,7.88579E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.07608708
5.21651,4.26413,597.724,0.4546,8.42881E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.08060379
5.21198,4.21182,603.339,0.4582,8.68202E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.084652978
5.17671,4.20625,590.603,0.4572,8.80329E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.08418889
5.18455,4.19232,589.262,0.4562,8.71739E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.084703908
5.10253,4.2044,901.395,0.5216,6.92411E-06,0,0,0,49.48453608,37.11340206,0,1.030927835,12.37113402,961,0,0.123472669,0.06867846
5.18183,4.22957,585.188,0.4376,8.75265E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.08544439
5.19278,4.23494,584.935,0.4382,8.65889E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.083605202
5.11048,4.1838,558.942,0.4368,8.55374E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.082437828
5.12951,4.16078,753.713,0.4896,6.97034E-06,0.980392157,0,0,47.05882353,35.29411765,3.921568627,0.980392157,11.76470588,961,6.736842105,0.166360856,0.067738403
5.13643,4.14989,757.464,0.4898,6.75878E-06,0.980392157,0,0,47.05882353,35.29411765,3.921568627,0.980392157,11.76470588,961,6.736842105,0.166360856,0.066649879
5.03837,4.11286,873.844,0.5172,6.34577E-06,0,0,0,49.48453608,37.11340206,0,1.030927835,12.37113402,961,0,0.123472669,0.062807627
5.11629,4.16408,719.596,0.485,7.03846E-06,0.980392157,0,0,47.05882353,35.29411765,3.921568627,0.980392157,11.76470588,961,6.736842105,0.166360856,0.069064273
5.10846,4.1448,743.279,0.4832,7.13324E-06,0.980392157,0,0,47.05882353,35.29411765,3.921568627,0.980392157,11.76470588,961,6.736842105,0.166360856,0.069556596
5.11945,4.15972,747.71,0.4862,7.07211E-06,0.980392157,0,0,47.05882353,35.29411765,3.921568627,0.980392157,11.76470588,961,6.736842105,0.166360856,0.069239293
5.06142,4.15589,533.673,0.4412,7.65208E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.074050469
5.18521,4.2274,1074.74,0.5252,6.74314E-06,0,0,0,49.48453608,37.11340206,0,1.030927835,12.37113402,961,0,0.123472669,0.066818069
5.07705,4.14844,575.194,0.441,8.19633E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.079109665
5.07722,4.14733,708.639,0.4822,7.17273E-06,0.980392157,0,0,47.05882353,35.29411765,3.921568627,0.980392157,11.76470588,961,6.736842105,0.166360856,0.069479159
5.06728,4.13768,572.359,0.4418,8.26105E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.079114243
5.07375,4.15333,573.704,0.4398,8.07015E-06,1.869158879,0,0,44.85981308,33.64485981,7.476635514,0.934579439,11.21495327,961,13.47368421,0.205247813,0.077778057
6.11473,5.02172,933.45,0.52766,3.36778E-06,0,0,0,45.23809524,35.71428571,11.9047619,2.380952381,4.761904762,369,8.421052632,0.162083936,0.033242094
13.60446,11.03925,3327.56,0.78654,4.52998E-06,3.501945525,0,2.33463035,44.35797665,23.3463035,15.56420233,3.891050584,7.003891051,337,6.956521739,0.249534451,0.045284514
15.64639,5.00073,1407.99,0.68544,5.34088E-06,1.176470588,0,0,42.35294118,18.82352941,4.705882353,4.705882353,28.23529412,673,1.882352941,0.324929972,0.052920728
4.92877,3.82035,611.164,0.512,9.33702E-06,0,0,0,47.72727273,34.09090909,11.36363636,2.272727273,4.545454545,649,8.888888889,0.155124654,0.091355635
9.05037,7.20065,2102.05,0.7022,2.34154E-06,0,2.4,0,43.2,14.4,19.2,6.4,14.4,361,5.485714286,0.314018692,0.023279487
6.95809,4.53426,806.815,0.50894,6.69233E-06,0,0,0,52.27272727,34.09090909,9.090909091,2.272727273,2.272727273,745,7.111111111,0.110803324,0.065829479
5.78941,4.64204,895.611,0.5286,7.02059E-06,0,6.956521739,0,48.69565217,27.82608696,13.91304348,2.608695652,0,721,9.6,0.138728324,0.069359805
19.63512,11.96639,4737.44,0.83982,3.76865E-06,0,0,0,52.04081633,32.65306122,9.183673469,2.040816327,4.081632653,281,6.545454545,0.129032258,0.037775183
8.2837,5.0291,1472.76,0.65304,3.77683E-06,0,0,0,30.76923077,0,61.53846154,7.692307692,0,513,15.28358209,0.613173653,0.037976232
4.60112,4.04808,422.954,0.4321,4.50396E-06,0,0,0,37.03703704,37.03703704,14.81481481,3.703703704,7.407407407,321,7.314285714,0.213570634,0.044046416
7.29162,6.03013,1004.68,0.5256,3.02247E-06,0,0,0,48.33333333,36.66666667,6.666666667,1.666666667,6.666666667,577,6.736842105,0.132917965,0.030127238
6.79191,5.8597,2312.36,0.6432,4.04116E-06,0,0,0,47.76119403,23.88059701,23.88059701,4.47761194,0,577,9.846153846,0.227758007,0.040277565
8.13936,7.62995,1686.32,0.6656,2.68802E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,1153,0,0.142644874,0.026711729
5.58723,4.86765,1530.2,0.5774,2.05854E-06,0,0,1.960784314,47.05882353,35.29411765,11.76470588,1.960784314,3.921568627,721,10.66666667,0.156479218,0.020643297
5.59343,4.88116,1522.66,0.5666,1.99682E-06,0,0,0,47.05882353,35.29411765,11.76470588,1.960784314,3.921568627,721,10.66666667,0.156479218,0.020055444
5.7034,4.97261,1651.5,0.5858,2.10464E-06,0,0,0,47.05882353,35.29411765,11.76470588,1.960784314,3.921568627,721,10.66666667,0.156479218,0.020943265
5.619,4.89691,1550.39,0.5796,2.07228E-06,0,0,0,47.05882353,35.29411765,11.76470588,1.960784314,3.921568627,721,10.66666667,0.156479218,0.020944416
7.37719,7.26462,1142.86,0.6088,9.06064E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,385,9.142857143,0.276338515,0.089469545
7.38052,7.20377,1110.14,0.60582,9.18808E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,385,9.142857143,0.276338515,0.090626589
7.28809,7.1769,1187,0.5986,9.89419E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,577,9.411764706,0.276816609,0.098045653
7.22049,7.09442,1236.06,0.6156,8.2651E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,577,9.411764706,0.276816609,0.082286411
7.04903,4.97186,2223.34,0.6676,0.000002112,0,0,0,30.37974684,0,60.75949367,8.860759494,0,1153,13.47368421,0.577443609,0.02127233
5.73499,5.10341,1031.31,0.5414,1.28308E-05,0,0,0,45.71428571,34.28571429,11.42857143,2.857142857,5.714285714,321,6.736842105,0.170515098,0.123989257
4.56896,3.82437,439.178,0.419,7.81884E-06,7.619047619,0,0,45.71428571,26.66666667,11.42857143,2.857142857,5.714285714,817,7.384615385,0.247030879,0.075791539
5.97222,5.38811,1146.9,0.5134,7.59898E-06,0,0,0,45.71428571,34.28571429,11.42857143,2.857142857,5.714285714,481,7.111111111,0.170818505,0.074067639
6.25402,4.56727,4761.4,0.7372,4.59707E-06,0,0,0,48,12,36,4,0,1345,17.19402985,0.359326263,0.045820373
5.10968,4.35413,657.571,0.4582,9.20399E-06,8.571428571,0,0,45.71428571,25.71428571,11.42857143,2.857142857,5.714285714,829,7.384615385,0.249422633,0.088747377
6.49397,4.91046,2582.86,0.66274,5.92849E-06,0,0,0,47.22222222,30.55555556,11.11111111,2.777777778,8.333333333,553,7.111111111,0.188552189,0.058794787
6.37079,4.45129,1354.11,0.5498,1.39629E-05,0,4.12371134,0,47.42268041,28.86597938,8.24742268,1.030927835,10.30927835,1025,13.47368421,0.183322724,0.136258666
7.35052,7.17386,1222.45,0.6108,9.0044E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,577,9.411764706,0.276816609,0.089277411
7.33344,7.17038,1220.41,0.6104,9.26376E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,577,9.411764706,0.276816609,0.091945392
7.42387,7.28396,1233.75,0.6134,9.32161E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,577,9.411764706,0.276816609,0.093031798
7.37728,7.20219,1236.07,0.613,8.93292E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,577,9.411764706,0.276816609,0.08882745
7.38305,7.21509,1228.17,0.6114,8.96652E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,577,9.411764706,0.276816609,0.089120596
7.46814,7.33893,1236.26,0.612,8.99553E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,577,9.411764706,0.276816609,0.089650378
7.46558,7.33479,1242.18,0.6126,9.1241E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,577,9.411764706,0.276816609,0.090465535
7.41619,7.28781,1248.7,0.6148,9.20088E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,577,9.411764706,0.276816609,0.091164847
7.59357,5.34411,4735.19,0.77128,3.22087E-06,0,0,0,47.36842105,15.78947368,31.57894737,5.263157895,0,961,11.46268657,0.299298519,0.032363358
7.56113,5.31744,4826.07,0.76686,3.13088E-06,0,0,0,47.36842105,15.78947368,31.57894737,5.263157895,0,961,11.46268657,0.299298519,0.031368626
7.65948,5.80414,5109.81,0.77446,2.95993E-06,0,0,0,47.36842105,15.78947368,31.57894737,5.263157895,0,961,11.46268657,0.315012305,0.029706321
7.52132,5.28462,4773.59,0.76688,3.22521E-06,0,0,0,47.36842105,15.78947368,31.57894737,5.263157895,0,961,11.46268657,0.299298519,0.032306883
7.56107,5.31741,4836,0.76632,3.25275E-06,0,0,0,47.36842105,15.78947368,31.57894737,5.263157895,0,961,11.46268657,0.299298519,0.032549258
7.56218,5.32516,4706.13,0.77324,3.2928E-06,0,0,0,47.36842105,15.78947368,31.57894737,5.263157895,0,961,11.46268657,0.299298519,0.032847831
6.90995,4.45476,3284.32,0.71432,3.6091E-06,15.78947368,0,0,47.36842105,0,31.57894737,5.263157895,0,1153,11.46268657,0.472518458,0.036302402
7.26534,5.19998,2528.62,0.6488,4.41261E-06,0,0,0,46.80851064,34.04255319,17.0212766,2.127659574,0,505,13.71428571,0.166089965,0.044319214
7.18754,5.18545,2441.67,0.6438,4.59037E-06,0,0,0,46.80851064,34.04255319,17.0212766,2.127659574,0,505,13.71428571,0.169611307,0.045002376
7.03961,4.95922,2019.09,0.627,3.17736E-06,0,0,0,43.87096774,37.41935484,15.48387097,1.935483871,1.290322581,469,13.71428571,0.167202572,0.03162864
9.15018,6.54946,2899.33,0.7128,4.85399E-06,0,0,0,44,34.66666667,18.66666667,2.666666667,0,641,12.8,0.186201164,0.048474154
4.86127,3.89897,730.067,0.4838,4.07347E-06,0,0,0,36.36363636,42.04545455,13.63636364,3.409090909,4.545454545,649,7.68,0.17558299,0.040662155
19.10077,13.85784,1980.93,0.7556,9.89347E-06,0,0,0,55.81395349,29.45736434,12.40310078,2.325581395,0,1697,10.03921569,0.121040189,0.093522977
17.90821,11.73569,1714.97,0.70354,1.14783E-05,0,0,0,60.43165468,17.26618705,20.14388489,2.158273381,0,1153,16.59259259,0.19666374,0.103279865
19.35508,13.01395,1731.06,0.73156,1.09291E-05,0,0,0,56.69291339,18.8976378,22.04724409,2.362204724,0,961,16.59259259,0.214765101,0.100226289
8.96533,5.22908,964.608,0.55546,1.82704E-06,0,0,2.040816327,38.7755102,40.81632653,4.081632653,2.040816327,12.24489796,577,3.657142857,0.159700561,0.018277447
7.90411,4.39766,921.201,0.60446,5.82061E-06,0,0,0,44.7761194,26.86567164,19.40298507,4.47761194,4.47761194,1345,8.404040404,0.228265716,0.057782932
11.80999,11.23461,791.305,0.69846,2.74764E-06,0,0,0,35.29411765,35.29411765,0,5.882352941,23.52941176,433,0,0.221709007,0.027242873
11.72543,11.19673,1974.24,0.6882,2.61855E-06,0,0,0,35.29411765,35.29411765,0,5.882352941,23.52941176,433,0,0.221709007,0.026253831
9.2687,4.50421,1361.64,0.6164,7.14099E-06,0,0,0,45.16129032,32.25806452,12.90322581,3.225806452,6.451612903,865,7.529411765,0.187134503,0.070311853
5.36231,4.92388,1077.42,0.5298,3.13498E-06,0,0,0,29.16666667,41.66666667,18.75,2.083333333,8.333333333,321,16.74418605,0.264900662,0.031098805
7.39284,4.83476,448.345,0.438,2.22357E-06,0,0,0,26.96629213,33.70786517,26.96629213,5.617977528,6.741573034,325,9.290322581,0.325497288,0.022058069
5.67135,5.18154,954.722,0.5352,8.03937E-06,0,0,0,36.66666667,36.66666667,20,3.333333333,3.333333333,265,10.66666667,0.232365145,0.078378252
6.67552,5.18428,1753.92,0.6446,4.42083E-06,0,0,0,47.36842105,15.78947368,31.57894737,5.263157895,0,361,10.66666667,0.31372549,0.04387716
4.62483,4.28304,594.261,0.4652,4.79674E-05,0,0,0,45.71428571,28.57142857,11.42857143,2.857142857,11.42857143,529,7.111111111,0.221453287,0.43342988
4.94837,4.32354,343.374,0.4138,5.91714E-06,0,0,0,48.48484848,34.34343434,11.11111111,2.02020202,4.04040404,993,10.05714286,0.148239654,0.058186263
15.09269,7.93434,3806.46,0.8114,2.29433E-06,0,0,0,45.28301887,22.64150943,24.52830189,7.547169811,0,1153,6.351145038,0.227695676,0.023075677
5.32552,3.82594,933.983,0.63118,1.51605E-06,0,0,1.459854015,26.27737226,36.49635036,17.51824818,5.109489051,13.13868613,177,6.508474576,0.303523035,0.015112002
5.14211,3.77935,780.78,0.5232,2.53631E-06,0,0,0,32.87671233,41.09589041,19.17808219,4.109589041,2.739726027,163,8.4,0.218181818,0.025243523
6.21036,5.53808,3005.53,0.70958,4.75599E-06,0,0,0,48,16,32,4,0,961,15.05882353,0.306954436,0.047226309
9.7414,9.14394,2942.66,0.7412,3.4196E-06,0,0,0,47.36842105,15.78947368,31.57894737,5.263157895,0,541,11.07692308,0.298755187,0.034128292
6.70856,4.02408,1520.73,0.60054,5.57424E-06,0,0,0,46.39175258,35.05154639,12.37113402,2.06185567,4.12371134,449,10.10526316,0.161006289,0.055325413
7.18303,5.65831,2159.1,0.63818,5.24969E-06,0,0,0,47.6635514,35.51401869,11.21495327,1.869158879,3.738317757,1025,10.97142857,0.14653692,0.051609424
